,기준뉴스문장,임계치문장,코사인유사도,클러스터갯수
5002,괴산군 민원처리 빨라진다…팀장들이 종결 때까지 지원,단순 후원 넘어 채용·멘토링·꿈테크 지원까지…달라지는 저축銀 사회공헌,0.7072245728809234,42
2898,속보 정부 지역사회 감염 저변 넓어 환자감소 속도 매우 완만할 것,秋 ‘동부구치소 확진’ 35일 만에…“심려 끼쳐 매우 송구”,0.7072525245412199,9
7329,청소노동 농성 갈등…식사·전기 차단 vs 임시조치,충북 북부권 아프리카돼지열병 ‘위험주의보’,0.7072624360674251,10
206,김원웅 또 안익태는 친일·친나치 비난하며 새 國歌 추진 주장,먹이 찾는 인디언 추장 새 후투티,0.7072647295676222,15
7545,윤정훈의 생활주식 IPO 앞둔 美 1등 장보기 앱 ‘인스타카트’,당대회 앞둔 北…더 좋은 내일이 마중 온다,0.7072656964347727,8
1905,동부구치소 찾은 정세균 총리,윤석열 겨냥한 정세균 총리 난 여론조사서 이름 직접 뺐다,0.7072718561492578,192
8167,실력 갖춘 스타트업 디지털헬스케어 도전 산업 신패러다임 물결,韓산업 대전환 ④ 생존 필수조건 ESG경영…총수들이 앞장선다,0.7072904817930626,8
5901,대전시 올해부터 출산장려금 인상,올해 농업인 국민연금 보험료 월 최대 4만5천원 지원,0.7072920720825787,20
7430,산업통상자원부 주간계획1월48일,성윤모 산업부 장관 새해 인천신항 수출물류 현장 점검,0.7072931054923141,46
922,이낙연 “2021년 회복과 출발의 해로 만들 것”,국민 통합 vs 촛불 민심 역행…사면론에 불붙은 민주당,0.7072951569644688,37
6535,한우자조금 MZ세대 공략 위한 ‘집콕’ 트렌드에 맞춘 유튜브 재미있어요,새해부터 맹견 보험 의무화…하반기 4세대 실손 출시,0.7073036109652939,11
8306,기재부 국민참여예산 제안 집중 접수 개시,정부 4·3사건 희생자·유족 추가신고 6월까지 접수,0.7073058488016534,9
6991,신축년 코스피 3000시대…젊은 소가 주도한다,동학개미 덕에 코스피 시가총액 사상 최초 GDP 넘어선 듯,0.7073097623766885,34
8058,데일리안 오늘뉴스 종합 이낙연發 사면론에 여권 발칵...친박 사라진 야권은 짐짓 환영만 코로나19 집단감염 확산…동부구치소 누적확진 1000명 돌파 등,서울 신규 확진 359명…요양병원 등 집단감염 계속,0.7073100822251509,20
5528,‘공수처장 후보 의결’ 집행정지 재판 내달 7일 열려,동장 출신 부산시장 보궐선거 후보 나온다,0.707318375896778,22
7134,신년사 방문규 행장 수출 6000억달러 선봉장 되겠다,12월 수출 사상 최고… 전년대비 13% 늘어 514억달러,0.7073194349954591,50
6182,은행 새해 신용대출 창구 연다…고소득 대출은 여전히 제한,영국 EU 떠났어도…프랑스 영국인들 여전히 유럽에 애착,0.7073284696485305,21
1703,영국 EU 떠났어도…프랑스 영국인들 여전히 유럽에 애착,은행 새해 신용대출 창구 연다…고소득 대출은 여전히 제한,0.7073284696485305,14
3586,소중한 일상에 감사 방탄소년단 美 새해행사 참석,코로나로 우울한 새해 文 반드시 일상 되찾을 것,0.707329220426875,11
6339,2020년 재테크 성적표 1위는 주식…달러는 마이너스,더오래올해 써먹으면 좋을 작은 재테크 기술 6가지,0.7073382919566453,14
649,올해부터 군 미필도 5년짜리 여권 발급…달라지는 영사서비스 10가지,시민이 바라는 부산시장상… 6가지 키워드  V·I·S·I·O·N  갖춘 후보가 시정 이끌어야,0.7073404422799291,4
7586,이유 없이 오른다…회사도 모른다는 유사 테마주 급증,발표하면 서울절반 땅값 뛴다 변창흠표 공급책 최고난도인 이유,0.7073414161448478,3
5341,80일 전투 농작물 생산 논의하는 북한 주민들,노동신문 전 인민이 자력갱생 대진군으로 승리,0.7073474610739203,117
5509,드디어 오피셜···“김하성 최대 5년 424억에 SD와 계약”,12월 수출 최대 반등 12.6%↑..2020년 연간 5.4%↓,0.7073533737887022,7
6097,잠그고 또 잠근다…세계의 주방 꽉 잡은 밀폐용기 대명사,현대重 임단협 또 해넘겨 3년째 협상 난항,0.7073684461241274,12
6367,HMM노사 마라톤 협상 끝에 임단협 극적 타결,HMM 임단협 합의로 물류대란 피했다…한마음으로 더 큰 도약,0.7073717876200653,22
1839,황운하 의원 ‘5인 금지’ 위반 논란…대전시 “위반 아니다”,염홍철 전 대전시장 코로나19 확진… 동석 황운하 의원은 음성 판정 후 자가격리,0.7073769047039998,45
8310,강원대 캠퍼스 도시첨단산단 지정…바이오·헬스케어 기업 유치,‘ESG’ 없는 기업 투자유치·장기성장도 없다 친환경시장 활짝,0.7073782184414145,18
3002,서울 독산동 주택 옥상에서 불...화재 원인 조사 중,영월 김삿갓면 주택 화재…70세 남성 숨져,0.7073898260263285,8
914,새해 첫날부터 정부 전자출입명부 시스템 장애…이용 불가,우리은행 인터넷뱅킹 장애 두시간만 복구 회선 문제인듯종합,0.7073936195595979,38
8286,새해 바뀌는 보험제도…7월 4세대 실손보험 나온다,전북 미분양 아파트 꾸준히 줄어…지난해 11월 기준 400세대,0.7074007087646155,8
3969,변성완 2021년 코로나 위기 극복하고 부산은 새롭게 도약할 것,文대통령 신년메시지도 ‘코로나’…“일상회복으로 보답할 것”,0.7074028049796347,13
8350,코로나19 위기 속에도 고용 60% 늘린 아기유니콘기업,신축년 새해 재운 金 기운 올해도 여전...7월 기점으로 코로나 위기 갈무리될 듯,0.707407288363152,15
6094,탄소중립 묵직한 숙제…脫원전 재고 목소리 커져,배터리 분리막 필름을 ‘옷감’으로…“환경 이슈 생활 속에서 인식돼야” 우리 탄소중립 2,0.7074192968547027,6
6417,2020년 가장 재미 안긴 재테크는 주식…금·부동산 뒤따라,첨단장치 달아 보행자 보호 제네시스 G80 가장 안전한 차,0.7074249986653333,3
1026,박원순 피소 누설한 與의원 처벌 못하는 이유 조미현의 국회 삐뚤게 보기,산재 유가족 때밀이 발언해놓고 제소… 국힘 의원 언론탄압,0.7074281092291552,6
7635,새해에는 전동평 영암군수 미래를 향한 새로운 도약 시작,기다리던 전기차 시대…현대모비스 도약 신호탄,0.7074307529579489,7
6184,2021년 소띠 금융권 수장은 누구 허인·진옥동 행장 등,신축년 새해 맞은 소띠 의원들…올해는 국민 위한 정치해야,0.7074355173341103,17
6192,지난해 재테크 성적표 1위는 주식…달러는 마이너스,지난해 11월 전북 수출 5억 2천만 달러…전년 대비 0.7%↓,0.7074363805456924,24
7120,삼성도 애플처럼 스마트폰 충전 어댑터 안 준다,스마트 리빙 뻑뻑해서 안 잠기는 지퍼 어떻게 할까,0.707437259976582,8
6506,HMM 노사 임단협 극적 타결…파업 피했다,車 파업 후폭풍…수출 호조에도 제조업 체감경기 뒷걸음질,0.7074591326459347,21
8683,車 파업 후폭풍…수출 호조에도 제조업 체감경기 뒷걸음질,HMM 노사 임단협 극적 타결…파업 피했다,0.7074591326459347,25
5530,소가 누워있어 와우 소가 내려와 하우…소 지명 수두룩,영상 드론 1000대가 쓴 희망 메시지···현대차 새해맞이 드론쇼,0.7074597672929122,7
3127,물난리에 지붕 대피했던 소가 낳은 쌍둥이 송아지 무럭무럭,영상 드론 1000대가 쓴 희망 메시지···현대차 새해맞이 드론쇼,0.7074597672929122,7
8419,3기 신도시 사전청약 7월 개시…3만 가구 조기 분양,과천 지정타에 대출 70% 가능한 아파트 분양 떴다 부릿지,0.7074635565434714,38
8316,우리은행 거점점포 중심으로 영업점 협업한다...VG제도 시행,규제 넘은 혁신 어디까지 왔나…혁신금융서비스. 시행 2년 앞둬,0.7074754199086843,32
1896,민주 “거리두기 연장 송구…3단계 격상은 ‘최후의 보루’”,‘거리두기 문건 유출’ ‘쿵쿵 집콕댄스’ ...새해부터 곤욕 복지부,0.7074902299397119,55
1904,민주 거리두기 연장 송구…방역·경제 균형 숙제,‘거리두기 문건 유출’ ‘쿵쿵 집콕댄스’ ...새해부터 곤욕 복지부,0.7074902299397119,55
8701,올해는 작심삼일 없다…새해 다짐 아이템 판매 급증,“2021년에는 유연한 조직 만든다”…세븐일레븐의 새해 다짐,0.7074910901255066,17
5641,새해를 기다리며,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
7962,크리스피크림 도넛 새해 시작은 달콤한 ‘해피뉴이어 도넛’으로,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
4357,당신의 새해소망은,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
4443,‘소띠들이 염원하는 새해소망’…코로나 물러가길,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
4689,새해에는…시민 여러분들 소망을 들어봤습니다,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
6674,새해에는 어린 물고기 잡지말고 키워 주세요,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
4524,새해 의료진의 환한 웃음 희망을 잃지 말자,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
8571,새해 작심삼일 되더라도…다이어리·운동기구 불티,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
1572,삼중고 겪은 북…화려한 공연·축포로 새해맞이,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
6038,새해 주식투자 전략…핵심 가설 지켜보고 충동베팅 피해야,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
6715,새해 뷰티 트렌드는 마스크뷰티와 홈그루밍,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
7037,새해증시소띠해 뿔 치켜든 황소…3000뚫는다 73%,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
7005,새해증시자녀에게 물려줄 주식은 삼성전자·테슬라,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
1236,삼중고 겪은 北 화려한 공연·축포로 새해맞이,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
7683,저녁있는 삶도 좋지만… 조선소 새해 52시간제 납기 어쩌나,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
6933,새해증시코로나 탈출은 4Q…언택트·빚은 남는다,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
7087,금융감독당국 수장들의 새해 화두는…은성수 中企 정책금융 확대하겠다,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
6861,새해증시정책 못믿어…집값 못잡는다 절반이상,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
7634,새해에는 김산 무안군수 도·농 균형개발로 무안시대 열겠다,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
4558,새해 의료진의 마음,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
4977,새해에도 어김없이...,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
3282,코로나만 없어지면 좋겠어요…상인들의 새해 소망은,새해 작심삼일 되더라도…다이어리·운동기구 불티,0.7075079763903713,56
7162,코로나 재확산...항공업계 새해 하늘길도 울상,새해 작심삼일 되더라도…다이어리·운동기구 불티,0.7075079763903713,56
4976,새해에도 바쁘게 움직이는 임시선별소,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
4978,새해에도 의료진은...,코로나 재확산...항공업계 새해 하늘길도 울상,0.7075079763903713,41
7381,다향 홈쿡족 위한 … 큼직하고 쫄깃한 국내산 닭다리를 통째로 양념한 ‘통닭다리구이’ 선봬,성남시 전국 최초 취약노동자 위한 ‘일하는 시민 조례’ 시행,0.7075118748784409,24
2559,17년형 MB 95세에 만기… 朴 20년형땐 87세 출소,광주교도소 신입 수용자 1명 코로나19 확진으로 하루 만에 출소,0.7075336105139822,7
1548,국민의힘 정부 실패가 민생·경제 파탄으로 내몬 한 해,기재차관 노동법제 개선 논의 빠르게 진화하는 한 해 될 것,0.7075436859715543,17
4742,열심히 일하고 싶어요,신동욱 앵커의 시선 희희호호 새해 소망,0.7075456567792264,16
3111,신동욱 앵커의 시선 희희호호 새해 소망,열심히 일하고 싶어요,0.7075456567792264,13
3830,새해 소원은 집값 안정,다주택자 많아야 집값 안정된다···文 정부의 패착집슐랭,0.7075598466149082,31
3899,새해 소망은 집값 안정,다주택자 많아야 집값 안정된다···文 정부의 패착집슐랭,0.7075598466149082,31
7106,美 12월 4주차 실업수당 청구 1달 만에 최저,작년 면세점 매출 반토막…한해 만에 저문 20兆 시대,0.7075641620318525,24
8148,저금리에 공급 부족…“올해도 집값 오른다” 전망 지배적,2021 전망 IPO시장 더 뜨거워진다…대어급 줄대기,0.7075699165345378,39
7473,4대그룹 시무식 4일 ‘온라인’ 개최…이재용 신년사 없을 듯,코스닥 1000시대 열린다… 연초 상승세 이어갈 듯,0.7075724712419587,13
4548,날씨 종일 추위 기승…곳곳 눈 살짝,눈 감은 이낙연 대표,0.7075791021271998,35
7391,모바일 상품권 유효기간 3개월→최소 1년으로 연장,민주당 “거리두기 2.5단계 연장 송구스러울 따름...국민께 양해”,0.7075878720024686,38
258,강경화 “정말 어려웠던 한해···함께 극복 기원,北 2021 겹겹 악재 북한 올해 경제난 극복 카드는 통할까,0.7075879476725331,29
6771,대한상의 한·영 FTA 발효에 브렉시트 선제적 대비 도움 될 것,기재차관 노동법제 개선 논의 빠르게 진화하는 한 해 될 것,0.7076068809249956,15
4454,백두대간수목원 국내 수목원 첫 안전보건경영시스템 인증 취득,속보 정부 국내 코로나19 감염 재생산지수 1.0 수준으로 낮아져,0.7076154790305104,18
622,코로나 거점병원서 일하는 신현영 의원 입법 영감 샘솟는다,코로나가 바꾼 원유 수입 지도…美 반토막 露·노르웨이 ↑,0.7076182908664643,9
7436,홀로그램으로 부활한 고 신해철 BTS와 한 무대에서 공연,80일 전투로 현대화 한 북한 병원 내부 모습,0.7076214833454685,20
7155,신년사김현수 탄소중립 시대 농업·농촌 근본 구조 전환해야,탄소중립 묵직한 숙제…脫원전 재고 목소리 커져,0.7076278723144841,14
5771,신축년 새해 맞이하는 시민들,신축년을 알리는 대형 현수막,0.7076305615115012,106
4417,먹이는 어디에,제주 전복어선 실종선원 수색 계속…어선 스크루 부분 발견,0.707653500680202,45
7737,과천 10주 연속 전셋값 하락…수도권 내 유일,“안철수 24.2%” 오차범위 내 선두…박영선나경원 뒤이어,0.7076633912126593,11
7589,대형선망 만선 기원 새해 첫 출항,정동진 새해 첫 일출,0.7076651032434897,52
4648,올해 국가공무원 공채 6450명 선발…국민 서비스 담당 인원 확대,국가공무원 6450명 채용…40년 만에 최대,0.7076677923065366,33
6139,코로나19로 생필품 소비 증가...유통가 할인판매 기획,작년 11월 면세점 내국인 구매 712억 코로나 본격화 이후 최대,0.7076681718962313,29
6084,HUG 경기 양주 분양가관리지역 지정,경기 신규 확진자 284명…나흘 연속 200명대 유지,0.7076726282131198,21
5866,20일 만에 환자 모두 이송했지만…‘39명 숨진 참사’ 막을 수 없었나,속보 코로나 다시 1000명대...신규 환자 1029명 발생,0.7076737612990284,6
7751,서울 도심 밝힌 드론 1000대… 현대차 새해맞이 드론 라이트쇼,2021년은 건강하기를…새해를 밝힌 첫 순간들,0.7076747113296757,24
2734,‘중대재해법’ 회기 내 처리 고심 깊은 與,부산대 해양쓰레기 처리 수소 선박 개발 국책사업 신청,0.7076749792078255,8
8323,이혜훈 유시민 저격 부동산 불로소득보다 주식 불로소득 더 헐렁하게 걷어,조국흑서 서민 유시민 향해 60이 넘으면 뇌가 썩는다,0.7076869606894742,34
7908,대부업 기록 있다고 뚝 바뀐 ‘신용점수제’ 시작부터 혼란,지난해 12월 최고 수출액 기록,0.7076882218681372,14
5896,조현준 회장 효성 최고 인정 못 받아…데이터 경영 더 치밀하게,발전공기업 새해 SMP 60원대 전망...석탄발전 총량제로 경영 리스크도 커져,0.7076933686226994,17
4714,학생들 연구실에서 떠난 후 화재…인하대 화재 원인은,단독 일주일간 무료 후 전환···카카오TV 유료 서비스 시동,0.7077153824438417,35
7735,동학개미 삼성전자 사랑…새해에는 10만전자,삼성전자 소액주주 200만명 넘을 듯,0.7077202619910359,25
5147,거창 무릉 고분군·산청 백마산 ‘경남 문화재’ 예고,가전 집콕 수혜 백색가전 상반기까지 돌풍 예고,0.7077228243069915,8
7023,가전 집콕 수혜 백색가전 상반기까지 돌풍 예고,거창 무릉 고분군·산청 백마산 ‘경남 문화재’ 예고,0.7077228243069915,18
8607,신년사정지원 손보협회장 판매채널 변화 준비해야…대형GA 소비자책임 다해야,신년사허태웅 농촌진흥청장,0.7077270113595481,28
6466,유럽증시2020년 마지막 장서 하락 마감,물가 사상 첫 2년 연속 0%대… 집세·식재료만 ‘껑충’,0.7077403630862535,31
898,외교부 사할린 동포 지원 대상 범위 확대…직계비속 1인·배우자 포함,네이버 스마트주문 중소상공인 결제수수료 3월까지 전액 지원 연장,0.7077469377716301,15
18,여론조사 文 정부 국정운영 잘하고 있다 41.3%…잘못하고 있다 54%,서울 민심 “정부여당 심판” 46.2% vs “안정적 국정운영” 31.3%,0.7077622740909661,11
6628,12월 수출 12.6%↑…무역수지 8개월 연속 흑자,그래픽 연간 수출입 실적,0.7077662609034595,114
6640,12월 수출 12.6% 증가…무역수지 8개월 연속 흑자,그래픽 연간 수출입 실적,0.7077662609034595,114
6642,호조세이어간 12월 수출… 무역수지 8개월 연속 흑자,그래픽 연간 수출입 실적,0.7077662609034595,114
4451,포토서양호 중구청장 임시선별검사소 근무직원들 격려,고양시 무료 임시선별검사소 17일까지 2주 연장,0.7077702226107168,15
5053,새해 첫날 정부 전자출입명부 시스템 한 때 먹통... 복구 완료,국가연구소대학 UST 인재양성 시스템 혁신 조직개편 단행,0.707770607966875,42
1602,TF기획①경제 文정부 코로나 경제 충격 회복할까,2021 경제기상도 코로나에 갇혔던 韓경제…소의 뿔처럼 저돌적 돌파 기대,0.7077728747032873,11
7650,주목e스몰캡살아나는 반도체 업황…기회 찾아온 ‘아이원스’,세계 3대 차 부품업체는 왜 LG전자에 5000억을 투자했나 황정수의 반도체 이슈 짚어보기,0.7077779578885144,17
6342,반도체 장비기업 ASML홀딩 급등…지금 매수해도 괜찮을까,세계 3대 차 부품업체는 왜 LG전자에 5000억을 투자했나 황정수의 반도체 이슈 짚어보기,0.7077779578885144,17
86,국민 10명 중 4명 외교 과제 1순위 ‘한·미 동맹 강화’ 꼽아 2021신년특집바이든 시대 한반도,주식부호 1조클럽 25명…김범수 카카오의장 순위 껑충,0.7078039781106387,14
3101,2021 충북 새해 달라진 것들,자막뉴스 채식 가능 봉급 인상...새해 군대 달라지는 것들,0.7078223766636262,14
1512,K방역 자랑하면 확진자 폭발…문대통령의 2020년 코로나 어록,그래픽 코로나19 확진자 지역별 현황1일,0.7078299071919383,6
6694,3.3㎡당 1억원 속속…천정부지 초고가 아파트부동산360,한국철도 독거노인 등에 1억원 상당 방한물품 후원,0.7078431731510617,4
8336,국민참여예산 2월 말까지 접수…내년도 예산안 반영 추진,경기도 공유재산 임대료 감면 올해 말까지 연장,0.7078534124237245,22
8136,국민참여예산 2월 말까지 접수...내년도 예산안 반영 추진,경기도 공유재산 임대료 감면 올해 말까지 연장,0.7078534124237245,22
5747,실어증 회복한 피해자의 증언…항소심서 추가 범행 드러난 40대,충남 보령서 70대 1명 확진…감염경로 조사중,0.7078653401422511,21
4527,하동군 새해부터 대송산단 공영개발 본격 시동…투자유치 ‘올인’,지난해 수출 막판 반등...올해 본격 회복세 기대,0.7078721299459678,9
8536,온라인 콘서트 전성시대…엔터주에겐 또 다른 기회,“새해 가치투자 문화 콘텐츠와 바이오 기업에서 기회 찾아야”,0.7078786546757563,2
8584,롯데케미칼 3년간 안전환경에 5000억 투자…가장 안전한 기업 원년 선포,기업銀 미얀마에 현지법인,0.7078882237395668,14
8032,기업銀 미얀마에 현지법인,롯데케미칼 3년간 안전환경에 5000억 투자…가장 안전한 기업 원년 선포,0.7078882237395668,29
6693,호반건설 적극적 사회공헌 활동 펼치며 업계 참여 이끌어,세븐일레븐 기업문화 개선 ‘리스펙트7 캠페인’ 활동,0.7079024816359777,8
7712,부진한 온라인 보험 공인인증서 폐지로 반전 기대감,경기회복 기대감 ↑… 주식투자 1순위 2021신년특집증권시장 기상도,0.7079233410386749,17
1709,황운하 5인 이상 금지 수칙 위반 논란…野 민주당 사례 모으면 책 한권,동부구치소 감염에 입 닫은 민주당…秋 해명 오히려 논란 커져,0.7079405145389405,45
1755,‘중대재해법 단식 23일차’ 강은미 정의당 원내대표 상태 악화…병원 이송,발언하는 민주노총 부위원장,0.7079538718059891,86
8550,신년사이명호 예탁원 사장 비시장성자산 관리시스템·벤처넷 구축,신년사이낙연 서로 이해하고 포용하는 일류국가 만들자,0.707966360521956,15
7179,11월 충북 미분양 주택 10.4%↓…“사상 최저 행진”,충북 작년 11월 공동주택 분양 실적 등 큰폭 증가,0.7079676079752727,24
7961,“아마존 국내 진출” 국내 온라인 유통시장 지각변동,삼성전자 ‘비스포크 인덕션’ 출시 국내 최고 화력,0.7080114882498975,14
1485,뉴시스 여론조사대선주자 선호도 윤석열 25.1%…이낙연 20% 이재명 19.8%,그래픽서울시장 적합도 안철수 26.2% 박영선 11.6% 나경원 10.7%,0.708027619729187,88
5955,전남 무안 산란계 농장서 고병원성 AI 의심 신고,부안군 줄포면 오리농가 AI 항원 검출…역학조사 중,0.7080439683919226,66
7065,서울농협 김사엽 한국체육산업개발 대표에 감사패 전달,따뜻한 겨울나세요 LH 임대주택 입주세대에 지원금 전달,0.7080449972010054,5
8168,AI 확산으로 오리고기 가격 27% ‘급등’…닭고기·달걀 가격도 치솟아,부동산 2021 대량공급 신호 나와야 가격 조정… 아니면 집값은 계속 오른다,0.7080471012993996,27
7515,AI 시국에 닭·오리고기 가격 상승세…치킨값 오르나,부동산 2021 대량공급 신호 나와야 가격 조정… 아니면 집값은 계속 오른다,0.7080471012993996,27
7991,폴리실리콘 가격 오름세… 기관·외인이 산 OCI,부동산 2021 대량공급 신호 나와야 가격 조정… 아니면 집값은 계속 오른다,0.7080471012993996,27
8600,조류AI로 달걀·닭고기·오리고기 가격 오르나,부동산 2021 대량공급 신호 나와야 가격 조정… 아니면 집값은 계속 오른다,0.7080471012993996,27
6677,충북도 중소기업 무역보험 가입 지원…내달까지 접수,카뱅과 손잡은 마켓컬리..창사 이래 최대 신규 가입 훈풍,0.7080502215316934,50
544,새해 벽두 사면론 촉발…이낙연發 차기 레이스 시동,새해 첫날 이낙연이 꺼낸 ‘MB朴 사면론’…靑 결단내릴까,0.708051783414922,28
3923,아빠와 눈썰매,겨울 지내는 여름새 후투티,0.7080521456312795,11
3922,눈썰매 서핑,겨울 지내는 여름새 후투티,0.7080521456312795,11
3051,중소기업 경기전망 악화…제도 개선 절실,충청북도 중소기업 무역보험 가입 지원,0.7080534162975624,21
5118,천안시 전체 시민 대상 자전거 보험 가입,식약처 소규모 식품업체 대상 해썹 인증·연장 수수료 감면 연장,0.7080608448162526,14
3439,학대로 숨진 16개월 정인이 잠든 쓸쓸한 묘지 온기 나눈 시민들,통제된 강릉 해변가 일출 감상하는 시민들,0.7080684542779986,11
7510,신년사 조현준 효성 회장 고객이 믿을 수 있는 프리미엄 브랜드 만들어야,신년사이낙연 서로 이해하고 포용하는 일류국가 만들자,0.7080779575430126,35
1456,단독추미애 아들 군휴가 의혹 서울고검이 원점 재수사,유승준 난 병역기피 아닌 면제자…秋 아들 때문에 불편하나,0.7080792633587646,18
6778,파업 위기 몰렸던 HMM 9시간 마라톤 협의 끝 극적합의,HMM 파업 고비 넘겼다…노사 새해 30분 앞두고 극적 임단협 타결,0.7080825916231844,10
3921,눈썰매 타며 겨울 즐기는 어린이들,여름새 후투티의 먹이 찾기,0.7080843853521446,32
6561,할담비만 따라해봐…어르신 디지털생활 안내 영상 유튜브 연재,국방부 2021년 새해 맞이 대국민 영상 인사 공개,0.7080983468758338,31
628,중대재해법 제정 촉구하는 참석자들,정규재 민주당 2중대 국민의힘으론 정권교체 힘들어,0.708099875208543,65
5789,인하대 건물서 큰 불 인명피해 없어,새해 첫 날 인하대 캠퍼스서 화재…2시간20분 만에 완진,0.7081015331879973,73
2860,떠나는 도미타 일본대사 일한 과제 낙관주의·인내로 임해야,통합 과제 허연수 소송 난제 김준…2021년 주목되는 소띠 CEO들,0.7081027947804904,20
2114,국민통합·촛불민심 역행…사면론 내부논쟁 이어지는 與,새해 첫 날에도 이어지는 코로나19 검사,0.7081060017381112,4
8132,그랜드 조선 제주 8일 개장,제주 강정 공동시설 3명 확진...지역 주민 접촉 우려,0.7081086429494912,17
1816,유승민 文 세월호 선장 같아…신동근 비교할 걸 비교해라,靑 文대통령 동부구치소 특별대책 수차례 지시,0.7081178659442418,44
1790,유승민 文 세월호 선장 같아…신동근 정쟁 유발일 뿐,靑 文대통령 동부구치소 특별대책 수차례 지시,0.7081178659442418,44
4381,포토 새해에도 끝나지 않은 코로나19,포토 지구촌 곳곳 희망메시지 올해는 마스크 벗고 만나요,0.7081258033327461,16
7206,신년 대예측 그래미 도전하는 방탄소년단 포스트 BTS도 있다,사면 카드 꺼내든 이낙연에 靑도 응답…선거용 군불때기,0.7081267122643607,4
8516,시몬스 침대 신세계백화점 센텀시티에 ‘뷰티레스트 블랙’ 팝업 매장 운영…오는 20일까지,권덕철 장관 수도권 거리두기 2.5단계 등 특별방역대책 17일까지 연장,0.7081432808556491,42
7666,석유시대 종말 예고에… 세계 1위 석유공룡 위협하는 신재생 기업 부상,2021년 세계 경제성장률 5.2%…한국 3.2% 중국 8.2%,0.7081521011662559,19
5202,부산구치소 방역 강화…신입 재소자 3주 격리,丁 “앞으로 2주 결정적 시기”…“코로나 정점 지나 확산 저지돼”종합,0.7081529317185187,24
4595,전남도 해양환경 보호 민간단체 육성,정봉훈 서해해경청장 취임 해양주권 수호·어족자원 보호,0.7081539103601234,13
8183,삼성전자 ‘국내 최대 화력’ 비스포크 인덕션 출시,아마존 국내 상륙으로 미국매트리스 TV직구 인기,0.708157870068207,28
8663,마힌드라 쌍용차 지분 매각 내달 28일까지 마무리,쌍용차 부품사 공급 여전히 안갯속 …‘셧다운 공포’ 커진다,0.70815974764939,21
4537,제주 전복 어선 실종 선원 6명 수색 나흘째...수색 확대,수도권 임시선별검사소에서 149명 추가 확진…누적 1857명 발견,0.7081647615646041,39
8275,현대百 레고 2021년 신상품 라방으로 만나보세요,아내 불륜에 장인·장모까지 죽인다 협박…징역 5년,0.7081812020090685,16
1508,“文정권 검찰개혁 취지 변질” 57.5% …‘취지 부합’ 답변의 2배,농협생명 사망보험금 최대 2배 보장 종신보험 2종,0.7081812216116773,13
2337,서민 주거안정…정권따라 간판 내린 임대주택들,유시민이번엔 “부동산세 너무 ‘헐렁’… 불로소득 더 과세해야”,0.708186857802531,23
6966,“한파인데 등유가 없어요”… ‘하늘의 별따기’된 서민 연료,유시민이번엔 “부동산세 너무 ‘헐렁’… 불로소득 더 과세해야”,0.708186857802531,23
8376,홍남기 “수출 올해 경기반등 모멘텀 주는 일등공신 될 것”,성윤모 산업부 장관 “수출 플러스 전환하고 경제 재도약할 것”,0.708203638517828,27
5978,대구TP 온라인 전용 기업 홍보센터 구축,4일부터 기업 퇴직연금 이전 쉬워진다…제출서류도 간소화,0.7082074045466432,11
2870,속보 정부 거리두기 대응방안 문건 유출 경찰청에 수사 의뢰,새해 사회적 거리두기 단계 조정… 2.5단계 연장 무게,0.708207716133603,43
4405,온라인 만남 오래 못간다…데이팅 앱 커플 더 오래 간다,유시민 부동산세 헐렁하단 지적…불로소득 더 높은 비율로 과세해야,0.7082108712565579,18
8121,美 집단면역 시점 예상보다 더뎌…하반기까진 경제 회복 쉽지 않아,병원 집단 감염 지속…누적 1200명 넘어,0.7082185552486816,8
6268,신년사배재훈 HMM 대표 승리는 습관…한마음으로 더 큰 도약 이뤄야,울산시 2021년 지속가능한 그린 경제 중심도시로 도약,0.7082246137991937,11
