,기준뉴스문장,임계치문장,코사인유사도,클러스터갯수
4936,식약처 “올해 코로나19 의약품 안전성 강화·국내 신속 공급”,올해 2월 코로나 백신 접종 개시…10월 집단면역으로 마스크 벗을까,0.7027488805415629,49
4700,타종 없는 새해 밝았다…해변 폐쇄돼 랜선 해돋이,해돋이 인파로 가득한 잠수교,0.7023386407156089,49
1720,유승민 文 세월호 선장같아...신동근 비교할 걸 비교하라,속보 유승민 MB·朴 사면 적극 동의하고 환영한다,0.700702454719959,49
1201,더불어민주당 단배식,연합뉴스와 신년 인터뷰하는 이낙연,0.7036110517938348,49
3965,새해 첫날 전국이 숨죽였다…축제 취소·통제 속 관광지 차분,한밭대 “등록금 인하”...코로나19 속 학부모 부담 경감,0.7021849367220668,49
2743,이재명 21% 선두…이낙연 15% 윤석열 14%로 추격,대구경북 시도민 76.5% 문 대통령 잘못…차기 대선후보 윤석열 검찰총장 45.4%,0.7048246070981024,49
7192,944회 로또 1등 13명 당첨금은 각 19억6천만원,“서울 동부구치소 관련 131명 추가 확진”…요양시설 등 집단감염 지속,0.7016796290118233,49
252,文대통령 국군통수권자 최초로 공군지휘통제기 초계비행,아크부대 문재인 대통령에게 군사대비태세 점검 지휘보고,0.7002942371488132,49
5878,서산시 코로나19 확산 관련 기도원 운영자·교회목사 고발,새해 첫날 경남 35명 추가 확진…연쇄감염 확산,0.700536443025325,49
2201,유승민 “文정부 구치소 코로나 방치…세월호 선장과 뭐가 다른가”,속보 유승민 MB·朴 사면 적극 동의하고 환영한다,0.7029020965758466,49
1730,유승민 구치소 방치 세월호같아…신동근 비교할걸 비교해야종합,野 추미애 구치소 집단감염 사과에 형식적…변명만 늘어놔,0.7028339971404208,49
1731,차기 대통령 이재명…10개 기관중 8곳서 1위,거침없는 ‘이재명’ 대권주자 선호도 30% 가시권,0.7011813116940104,49
4397,박종훈 경남교육감 3·15민주묘지 참배…우리 아이들 잘 지켜주십시오,현충원 참배하는 박병석 의장,0.7013454105533721,49
4444,안동사랑상품권 10% 할인 판매,기아차 K시리즈 판매 역대최다…K5 전년보다 두 배 넘게 팔려,0.7020304805675528,49
342,文대통령 한반도 영공 지휘비행…안보·평화 메시지종합,문 대통령 새해 첫날 군사대비 태세 점검 경향포토,0.7050259973713154,49
3506,우보천리의 마음으로 힘차게 걸어가겠습니다…소띠 인사들의 새해 포부,김정은 새해 맞이 친필 서한…지지에 감사,0.7013925628890937,49
1889,민주 사회적 거리두기 2주 연장에 송구스럽다,거리두기 24일까지 연장 온라인 떠돈 문건에 혼란,0.7010352650813757,48
6273,최태원의 새해 화두…사회와 공감하는 새 기업가 정신 필요,백신 도입 곧 가시화…정밀한 접종준비 필요,0.7086406863344961,48
6259,최태원 사회 공감하며 문제해결 노력하는 새 기업가 정신 필요,백신 도입 곧 가시화…정밀한 접종준비 필요,0.7012397584974976,48
4599,강원 영월서 첫 아프리카돼지열병 바이러스 검출…11개 지역서 발견,제주 전복어선 실종선원 수색 계속…어선 스크루 부분 발견,0.7049829248017366,48
4269,서정협 서울시장 권한대행 생활치료센터 방문,서울동부구치소 방문한 정세균 총리,0.709529569666125,48
5403,거리두기 없는 북한 김일성광장 신년경축공연,해맞이객 없는 해운대해수욕장,0.7004758865344579,48
4724,고병원성 AI 전국 확산…연휴기간 중 대대적 소독 실시,조민규 고창군의원 전국 지방의정봉사대상 수상,0.7002053171843357,48
3961,노옥희 변화와 혁신으로 새로운 울산교육의 미래 만들겠다,김진하 양양군수 군민들의 일상이 달라지는 양양 만들겠다,0.7000217587333917,48
6222,성윤모 “최근 좋은 수출 흐름…모든 정책 지원 집중”,광주광역시 아이낳아 키우기 좋은 광주 본격 추진,0.7001015382645607,48
1395,모더나 안전하지 않다더니...K방역 심취한 文정부의 백신 뻥,김강립 식약처장 신년 치료제 백신 철저히 검증 신속히 공급,0.7121781625573086,48
5203,신안군 주민 ‘태양광 연금’ 최대 42만원 받는다,100세 넘어도 연금 주는 푸르덴셜 달러연금보험,0.703539627775601,48
311,안철수 창신동 도시재생 점검…시장되면 반드시 고친다,산마루놀이터 살펴보는 안철수 대표,0.700807517959022,48
4023,아프리카돼지열병 강원 영월서도 발생,지난달 강원 소비자물가 소폭 상승,0.7048613666708984,48
2835,정 총리 “앞으로 2주간 결정적 시기…요양병원 방역강화”,정총리 지금은 대선주자보다 총리…한눈 팔면 안돼,0.7010553567077961,48
548,차기 대선주자 지지도 이재명·이낙연·윤석열 순…정권 교체론이 우세,신년 여론조사② 이재명 21.7 이낙연 16.9 윤석열 13.8…보궐선거는 ‘정권 심판’,0.703929312972452,48
201,장병 격려하는 이성윤 공군참모총장,서욱 국방장관 경계작전 매너리즘 없이 만반의 태세 갖춰야,0.7028074026452432,48
4869,새해 햇살 쏟아지는 인천 송도 신항,신축년 새해 분주한 의료진,0.7071272779588736,48
1977,황운하 5인 이상 모임 금지 위반 논란… 6명 모여 식사,헌혈차 5인 집합금지 대상 아닌데···혈액보유량 빨간불,0.7172705382693282,48
2140,유승민 “文정부 구치소 방치…세월호 선장과 뭐가 다른가”,속보 유승민 MB·朴 사면 적극 동의하고 환영한다,0.7025328428941272,48
2069,거리두기 조정안 발표,뉴스초점 코로나19 신규확진 1029명…내일 거리두기 단계 최종 결정,0.7004420831898792,48
89,안철수 서울시장 여론조사 싹쓸이에 고민 깊은 국민의힘,새해 여론조사 민주 35.7%·국민의힘 29.1%… “지지 정당 없다” 16.3%,0.7009408513721838,48
4335,한산한 서울도심,새해 첫날 한산한 명동 거리,0.7175653511474656,48
4979,새해 첫날 정부 전자출입명부 시스템 ‘먹통’,우리은행 모바일·인터넷뱅킹 2시간 먹통...현재 복구 완료,0.7022896392382598,48
132,대선 3강 윤석열에 정세균 尹 이름 빼달라고 해야 나도 뺐다,모두발언 하는 정세균 총리,0.7023549473153856,48
2010,유승민 구치소 방치…문 정부 세월호 선장과 뭐가 다른가,靑 문대통령 구치소 감염 수차례 해결 지시…야 대통령 사과해야,0.7043591271453971,48
8561,197g→10kg 폭풍성장 아기판다 푸바오 4일부터 바깥 나들이,8일부터 한국 땅 밟으려면 ‘코로나 음성’ 증명해야,0.7079195273785995,48
2084,이번엔 황운하 ‘5인 이상 모임금지’인데 6명 모여 회식,강릉 해맞이객 전년보다 90% 이상 감소한 1만6천여 명 잠정 집계,0.7060107525995917,48
6652,전문가·금융기관·공인중개사도 새해 집값 계속 오른다,“공급 부족 여전… 올해도 집값 상승·전세난 이어진다”,0.701301874229585,48
2497,文 대통령 한반도 ‘초계비행’…“강한 안보 없이 평화 없어”,문 대통령 ‘피스아이’ 초계비행으로 새해 첫 일정,0.7021918458121782,48
2540,서울시민 69% “집값 더 오를 것”… 66% “부동산 세금 수준 너무 높아”,올해도 외식은 자제… 식품업계 HMR·배달 더 키운다,0.7029031618916439,48
5428,TV 영상으로 보는 2021년 해돋이,코로나19 여파...극과 극 해돋이 풍경,0.7006489735997039,47
4985,새해맞이 행사 치른 북한…코로나19 뚫고 대규모 공연 개최,북한 신년 경축공연,0.7071860357979141,47
2024,거리두기 문건유출·집콕댄스 홍보영상 논란…정부 두번 사과,추미애 동부구치소 집단감염 사과…심려 끼쳐 매우 송구,0.7020543143766644,47
4143,새해 맞이한 명동 거리,춘천서 맞이한 신축년 첫 해,0.7075685389785349,47
5085,고양시 무료 임시선별검사소 운영 17일까지 연장,광주시농업기술센터 농기계 임대료 50% 감면 6월까지 연장,0.7041130936785989,47
6369,농업인 국민연금 보험료 지원금액 전년比 3.1%↑,네이버 스마트주문 수수료 전액 지원 연장,0.702313900600495,47
5275,신년사 대한병원협회 정영호 회장 미래지향적인 병원경영 전략 필요,신년사조현준 효성 회장 프리미엄 브랜드 만들자,0.7046632657375014,47
2566,정총리 윤석열 본인이 여론조사 제외 요청해야…나는 했다,그래픽 윤석열 정계 진출  긍정적 44.7% vs 부정적 48.1%,0.7017760794566545,47
3777,새해에도 집콕생활 보편화...유통가 생필품 할인 판매,현대차 코로나19 뚫고 인도서 역대 12월 중 최다 판매,0.7015862408795526,47
2395,정 총리 3차 유행 조속히 제압하는 것 시급,정 총리 “지금은 대선주자보다 총리…한눈 팔면 안 되는 입장”,0.7015249281420899,47
2538,부산은 1·2위가 野후보 與김영춘 3위… 유권자 절반이 부동층,KBS제주 여론조사③ 차기 도지사 예상 후보 선호도는,0.703202165865115,47
4524,내일 서울 동부구치소 코로나19 5차 전수검사,속보 서울동부구치소 수용자 13명·직원 1명 추가 확진,0.7016735998170496,47
4913,신축년 첫날 전자출입명부 한 때 먹통…원인 파악중,전·노 사면 이끈 DJ 때 ‘통합’과는 다르다,0.7008628143098365,47
474,변창흠 도시재생 1호 창신동 방문한 안철수 시장되면 반드시 고칠 것”,김종인 “보궐선거 반드시 승리…민주주의 바로 잡겠다”,0.7034098570216388,47
7838,169만원 인덕션·벤츠보다 비싼 TV…초고가 가전 초호황,9000만원 넘는 고가 전기차 보조금 못 받는다,0.7008850161355644,47
1839,황운하 의원 ‘5인 금지’ 위반 논란…대전시 “위반 아니다”,박성수 송파구청장 신영희 선생 등 인간문화재 4인 감사패 수여,0.705065360711299,47
4382,동부구치소 방역복 입은 관계자,與 동부구치소 집단감염 송구... 野 文대통령 직접 사과하라,0.7033436036428369,47
3140,구름인파 사라진 일출 명소…사각지대엔 수백명 다닥다닥,해맞이 차량으로 북적이는 동해안 일출 명소,0.7028651119209719,47
3183,강원 영월서 아프리카돼지열병 바이러스 검출,영국발 변이 감염 4명 추가 총 9명 남아공발도 첫 확인,0.7060465631929884,47
827,지상욱 안철수가 야권 단일화 정치적 알박기,장제원 김종인 배척의 정치…야권 1위 후보 흠집내고 끌어내려,0.7032161961935337,47
6331,최태원 사회와 공감하며 문제 해결 노력하는 기업가 정신 필요,“낙관 못하지만 새 기회 잡아야” 애플·LG의 미래차 전쟁,0.7025980588220943,47
5395,무역보험 가입하세요…충북도 수출기업 400만원 지원,새해 농업인 국민연금보험료·영농도우미 지원금 늘어난다,0.700909115953843,47
37,청와대와 교감 속 ‘사면카드’…통합 앞세워 ‘위기 돌파’ 뜻,與 지도부 사면론 입장 정리 국민 공감대 당사자 반성 중요,0.7005095500998845,47
4250,신년사유은혜 “코로나 위기를 기회로…미래교육 준비할 것”,신년사박병석 당동벌이 떨치고 화이부동 보여야,0.7003970799419583,47
1622,박병석 신년사 당리당략 넘어 민생 평화 위해 헌신해야,신년사 전문장정민 인천시 옹진군수 “‘군민이 행복한 기회의 땅 옹진 건설을 위해 매진하겠다”,0.7008493196995397,47
8287,신년사방문규 수출입은행장 조선·건설·플랜트 수주 대반전,신년사 전문박남춘 인천시장 “묵묵히 자갈밭을 일구는 소 ‘석전경우石田耕牛’가 되겠다”,0.7009286279117374,47
915,긍정 44.7% vs 부정 48.1%…윤석열 정계진출에 찬반 팽팽,윤석열 ‘제3 후보’로 주목되는 이유 뉴스,0.7008383608436869,47
6143,인하대학교 건물서 화재…1시간 만에 불길 잡혀,창원경륜공단 20년 만에 창원레포츠파크로 새출발,0.7003815980976329,47
2125,유승민 文 정부 세월호 선장과 뭐가 다른가,유승민 양부모 학대로 숨진 정인이…재발 방지가 진정한 개혁,0.7113295296513471,46
1707,윤석열·이낙연 제친 이재명… 대선후보 여론조사 9개 중 8개서 선두,충남 ‘학교 방역’ 지원인력 17개 시도 중 하위권,0.7095383842074037,46
2318,정 총리 “거리두기 포함 방역 대책 오늘 확정…3차 유행 조속한 제압 시급”,속보 정부 코로나19 3차 유행 정점 완만히 지나가는 것으로 판단,0.7003186580163541,46
2548,동부구치소 사태에 침묵하는 민주당 지도부,민주 새해 국민 통합 의지…모두 함께 나아가야,0.7014128490494839,46
8593,SK이노 울산서 새해 일출 생중계…5200명 랜선 참여,새해 복 많이 받으세요 해산령 첫 일출,0.7014444598364656,46
7200,우리은행 모바일·인터넷뱅킹 2시간 먹통,우리銀 앱 2시간 불통·나이스 신용점수 500점 급락…새해 잇단 금융사고,0.7004717552759931,46
8525,식약처 소규모 식품업체 해썹 수수료 감면 연장,2개월 시한부 신한울 3·4호기 생명 연장 가능할까뒷북경제,0.7013457601132256,46
6334,전문최태원 회장 신년회 대신 결식 취약계층 지원,北 8차 당대회 임박…김정은 신년사 대신 친필서한 이례적,0.7008894621621903,46
8340,서울 아파트값 3.3㎡당 4천만원 돌파…1년새 20% 상승,“집값보다 전셋값 더 오를것… 서울 무주택자 ‘노도강’ 관심둘만”,0.7049426607079883,46
5350,새해 맞은 시민들 코로나 사라졌으면…남산·한강 찾기도,2021년 첫 해 바라보는 시민들,0.7020190279106089,46
6141,신축년辛丑年 새해에도 집콕생활 유통가 생필품 할인 판매,대형마트 가정용 제품 판매 증가,0.711591826162559,46
6080,나이·지역 가리지 않고…새해에도 집값 오른다,새해에도 집값 오른다…부동산전문가·학자 한 목소리,0.7007541811029827,46
4711,동부구치소 수용자 방마다 준다는 게 엉터리 체온계,서울 동부구치소 확진자 9백 명 넘어...요양시설도 감염 확산,0.7000424452269297,46
2159,유승민 정부 구치소·요양원 방치…세월호 선장과 무엇이 다른가,“구치소 인권 방치” 30년 전 문재인 변호사 추미애를 혼냈다,0.7056006604439479,46
1649,사회적 거리두기 2주 연장...정치권은 사면 논란 가열,정부 거리두기 문건유출·집콕댄스 홍보영상 사과,0.7006961469321286,46
3988,8일부터 한국 땅 밟으려면 ‘코로나 음성’ 증명해야,속보동작구 산후조리원 직원 1명 코로나19 확진…산모·신생아 등 모두 음성,0.7003385003644385,46
4541,모더나 CEO 5월부터 4000만회분 한국에 공급,모더나 백신 2천만 명분 계약완료…총 5600만 명분 확보,0.7037769361563866,46
8580,LG전자 ‘한마음 동행 페스타’ 진행…31일까지 90여 제품 할인,브렉시트로 영국 제품 직구 가격 오르나…변화 없어,0.7000720120415846,46
7595,부산 대형선망 새해 첫 출항,박형준 새해 첫 일정으로 유엔기념공원 찾아…부산 역사성 강조,0.7067487749929281,46
6479,박영선 서울시장 출마 1월 결정…선거상황 안좋아 필요시 희생,기업은행 1월 중 IBK미얀마은행 출범…3번째 해외법인 설립,0.7064643648001545,46
6302,최태원 SK 회장 사회문제 해결하는 새 기업가 정신 필요,신년사서 BTS 언급한 유진그룹…팬데믹 넘기위해 팬덤 필요,0.7013305579669893,46
2857,막판 진통 심한 중대재해기업처벌법…건강 이상 강은미 원내대표는 단식농성 중단,정의당 중대재해 단식농성장에서 신년인사회,0.7013704967698311,46
6329,예술인 고용보험료 80% 정부가 지원한다,사진 코로나 지원금 인상 막은 美공화 대표 자택에···내 돈 어디 있나 낙서,0.7016865655687918,46
4372,월 보수 220만원 미만 예술인에 고용보험료 80% 지원한다,지상욱 “안철수 보수 싫어하던 분…단일화 요구는 정치적 알박기”,0.701304931636575,46
3895,안철수 내가 시장되면 즉각 도시재생 손봐,죽쒀서 안철수 줄라…나경원 安과 시민경선해야,0.7026504992585229,46
7727,증시 시총 상위권 지각변동…BBIG 질주,열기 띤 증시 새해 첫 상장 ‘NBT’···코스피 1호 상장은 ‘솔루엠’ 예정,0.7027784931008221,46
1324,민주당 새해 첫 날 청년·택배노동자 이야기 듣는다,김충섭 김천시장 새해 방역현장 순회 방문으로 첫 업무,0.706080181102171,46
8670,비트코인 최고가 또 갱신… 3500만 원 돌파,중소기업 복지플랫폼 가입자 14만명 입점업체 140개사 돌파,0.7010642776084777,46
4796,새해 첫날부터 정부 전자출입명부 시스템 장애,예년 새해 첫날에 비해 한산한 경복궁,0.7010668939720215,46
1099,신년사김태년 2021년 회복과 전환의 해로 만들겠다,신년사이낙연 서로 이해하고 포용하는 일류국가 만들자,0.7006357714553345,46
1843,정부 거리두기 문건 사전유출·집콕댄스 논란 송구,민주 거리두기 2.5단계 연장 송구…부디 함께해달라,0.7004813001101203,46
1845,유승민 文정부 구치소·요양원 방치..세월호 선장과 뭐가 다른가,속보 유승민 MB·朴 사면 적극 동의하고 환영한다,0.7014136728027179,46
8498,새해도 집값 오른다,대구경북 아파트값 전망 역대 최고…새해에도 계속 오를 것,0.7028994475615109,46
6300,지난해 수출 12월에 가장 빛났다… 514억 달러로 역대 6번째,주간실거래가아이파크삼성 50억 1위…10억 넘게 올랐네,0.7011439102489881,46
2925,정 총리 확진자 감소 고무적…앞으로 2주가 결정적,정 총리 3차 유행 제압 시급…소중한 일상 되찾아드리겠다,0.7010392561111201,46
2085,국민 통합 vs 촛불 민심 역행…사면론에 불붙은 민주당,민주당내 거센 반발… 李대표 재신임까지 거론,0.7002643012553766,46
7547,대형선망 새해 만선 기원 출항,차분한 분위기 속 코로나19 극복 기원,0.7055952513914537,46
3452,캠핑장 해돋이 줌년회…코로나가 만든 신년풍속도,뉴스1PICK 랜선 해돋이 감상하세요,0.7002001235470149,46
889,식약처 “코로나19 의약품 안전성 강화·국내 신속 공급”,Tesla 18920대의 4분기 모델 SX 공급 보고,0.7011820041107446,46
6276,신년사최태원 사회와 공감·문제 해결 노력하는 새 기업가 정신 필요한 때,하이트진로 엑스트라콜드 새 단장… 충성 고객 저격 나섰다,0.7029065440088678,46
2095,유승민 文정부 공개비판…구치소 방치…세월호 선장과 뭐가 다른가,속보 유승민 MB·朴 사면 적극 동의하고 환영한다,0.704352861137957,46
8709,신년사 나재철 금투협 회장 증권거래세 폐지 등 과세체계 개선 지원할 것,1644개 제·개정 법령 부패요인 개선 사례집 발간,0.7015006123387977,45
7563,새해 만선 기원 부산 출항,강추위 뚫고 새해 첫 일출 감상,0.7077021023932104,45
2886,코로나19 중대본 결과 브리핑,중대재해법 23일째 단식에...정의당 강은미 원내대표 병원 이송,0.7008652545984635,45
473,정 총리 의사 국시 재시험 국민 이익 위해 결단,정총리 동부구치소 찾아 초동대응 미흡 안타깝다,0.7003081503922873,45
1624,신년사 김종인 제구포신 자세로 국민께 힘이 되겠다,김종인 비대위원장 새해 첫 현충원 참배,0.70072627866396,45
4431,안철수 창신동 방문…시장 되면 도시재생사업 전면 재점검,주민과 대화 나누는 안철수 대표,0.7267772654795127,45
7428,불매운동 약화되자 대일 무역적자 200억달러 돌파,2020년 12월 수출 25개월 만에 500억 달러 넘어섰다,0.7026736183376868,45
3526,내일날씨 전국 강추위 영하권… 아침까지 충청·호남 눈 소식,난로에 추위 녹이는 의료진,0.7032599495791639,45
6383,2021년 신축년 새해 소망 사자성어 1위 고진감래…2위는,지난해 5G폰 세계 판매 1위 화웨이 올해 1위 애플…삼성은,0.7008270824726904,45
7571,어둠 뚫고 만선 기원 출항,코로나 뚫고 봉이가 울었다…1일 0시 3.71㎏ 첫둥이 탄생,0.7066995091218807,45
6402,성윤모 수출 플러스 전환 넘어 경제 재도약하는 해 만들 것,하늘에서 본 새해 일출…코로나 넘어 경제도약 다짐,0.7003795876047434,45
2810,떠나는 폼페이오 트위터로 대북외교 성과 과시,패션연 지역기업 온라인 판매지원 성과,0.7001046949752958,45
4415,먹이는 어디에,여름새 후투티의 겨울 나기,0.7153473767032347,45
65,고양시 화정·정발산·일산 역 선별진료소 17일까지 운영,NS홈쇼핑 2월 28일까지 ‘힘찬출발 2021 프로모션’,0.7002431376769122,45
3072,지난해 제주지역 소비자물가 0.4% 상승,땡큐 차이나…테슬라 지난해 판매량 50만대 육박,0.7044766544727956,45
3529,모멘트 손 녹이는 의료진,음료업계 강추위 속 핫초코 열전,0.7107931842935654,45
3457,부러진 화살 정지영 감독 지원금 횡령 혐의로 검찰에 넘겨져,강원도 ‘2021년 문화예술행사 지원사업’ 실시,0.7012817885760351,45
6098,나이·지역 상관없이 올해도 집값 오른다,올해 최고 수익률 기록한 곳은 선전 증시…두 번째는,0.7011780316288811,45
5952,신년사 조현준 효성 회장 고객이 믿고 인정하는 브랜드 만들어야,정지선 고객의 본원적 가치 찾자,0.7001536354837079,45
1705,유승민 文정부 세월호 선장 같다…신동근 도 지나쳐,MB·朴 사면 野도 신중론 확산,0.7005486784822389,45
1709,황운하 5인 이상 금지 수칙 위반 논란…野 민주당 사례 모으면 책 한권,6명 모여 쿵쾅쿵쾅…보건복지부 집콕 댄스 영상 논란,0.7080017321285155,45
1983,황운하 ‘5인 이상 사적모임 금지’ 위반…“6명 모여 식사”,자가격리 황운하·확진 염홍철 방역수칙 위반 아냐,0.7034480778205594,45
4503,힘들어도 미소 잃지 않는 의료진,2021년이 밝았습니다,0.7087081584740185,45
6138,새해에도 집콕생활...유통가 생필품 할인 판매,테슬라 50만대 판매 대기록…올해 100만대 팔아치우나,0.7051688347752023,45
5208,2021년 새해 첫날 밝아…일부 산간도로 교통 차질,文대통령 2021년 첫날 지휘비행…2시간여 한반도 점검,0.7009846259840925,45
2751,유승민 文 세월호 선장과 뭐가 다른가,속보 유승민 MB·朴 사면 적극 동의하고 환영한다,0.7002884226910875,45
6320,최태원 SK 회장 사회와 공감하는 新 기업가 정신 필요한 때,넷플릭스·유튜브 유료전환 때 미리 알려야,0.7024309112990418,45
2790,나경원 서울시장 출마 고심 중…최종적으로는 단일화가 맞다,안철수 차기 서울시장 우세에도 야권 단일화 필수인 이유,0.7016680403677407,45
2779,유승민 16개월 정인이 참혹한 죽음에 가슴 아프고 미안,코로나 3차유행에 12월 소상공인·전통시장 체감경기 9개월來 최악,0.7018516805563768,45
6209,최태원 신년회 비용 기부… SK 성장은 사회가 허락한 기회 덕분,이베이코리아 옥션 루게릭요양센터 건립 기부 캠페인 성료,0.7002653336352903,45
678,북한 거리두기 실종..새해맞이 대규모 공연 개최,북한 신년경축식…0시 가리킨 평양 시계,0.701099559654558,45
5084,속보전국 코로나19 전자출입명부 시스템 접속 장애…복구중,종로 하림각 코로나19 경영난에 영업 일시 중단,0.7123895742274623,45
6694,신년사 홍남기 경제부총리 “사이후이死而後已 심정으로 진력할 것”,“韓 경제성장 원동력은 수출 경쟁력 더 키워라”,0.7054280781502055,45
869,박병석 국회의장이 방명록에 남길 글,현충원 방명록 적는 국회의장,0.7019477058381621,45
2719,황운하 지인 모임 논란에 방역당국 우연히 지인 만난 경우는 위반 아니다,염홍철 전 대전시장 코로나19 확진… 동석 황운하 의원은 음성 판정 후 자가격리,0.7010224318197826,45
3980,대목 잊은 강남역.... 새해에는,새해 연휴 첫날에도 불구하고 한산한 공항,0.7012833942426804,45
5051,새해 첫날 정부 전자출입명부 시스템 한 때 먹통... 복구 완료,국가연구소대학 UST 인재양성 시스템 혁신 조직개편 단행,0.7022164766012405,45
4583,새해 첫날 정부 전자출입명부 시스템 한때 먹통,새해 첫날 경복궁 한산,0.7012614144470232,44
2522,뉴시스 여론조사부산시장 적합도 박형준 30.1% 김영춘 15.6%…정권심판론 우세,박형준 이명박·박근혜 사면 환영···극단적 분열 정치 끝내자,0.7008492777292562,44
8506,서울 아파트값 평당 4000만원 돌파...1년새 20% 뛰었다,경제회복 첨병 울산페이 12월 구매한도 50만원 상향,0.7017823157691123,44
8508,정지선 현대백화점그룹 회장 “고객의 본원적 가치 맞춰 변화에 대응해야”,노옥희 변화와 혁신으로 새로운 울산교육의 미래 만들겠다,0.7001430463412354,44
6735,2020 뉴욕증시 최고치 마감…다우·SP 천장 뚫었다,새해도 치솟은 아파트매매 시장…역대 최고 전망,0.7007850020596152,44
1974,민주당 코로나 2.5 단계 2주 연장…고심 끝에 내린 결정 국민께 양해,중대본 서민경제 충격 고려해 3단계 상향은 안하기로,0.702829360380725,44
1812,황운하 5인 이상 사적 모임 위반 아냐…염홍철 등 3명이서 모였다,광주 의사 동호회 식사 모임 감염 확산,0.7061736965175549,44
4290,해고 첫날 거리로 나온 LG트윈타워 노동자들…“고용 승계 촉구”,허선아 재판부 탄핵 촉구 靑 국민청원 누리꾼 관심전문,0.7021145975258127,44
8678,신축년 흰 소의 해 주인공 백우 만나보소…사진 공개,신축년 소 캐릭터 케익 만나보세요,0.7051495341231235,44
2469,영상 대권 잠룡 신년 운세 ① 윤석열 홍준표 안철수,차기 대선 주자 이재명 앞섰지만… 이낙연·윤석열과 ‘3강 구도’,0.7029859346154238,44
5060,정부 ‘전자출입명부 시스템’ 장애로 일시 오류…“현재 복구”,프리미엄 시스템 창호 수요 잡아라,0.7052163848026962,44
1865,황운하 회식 논란…野 방역수칙 위반 민주당에서만 나와,국시거부 의대생 재응시 기회…형평성은 논란,0.7029178812324977,44
5767,제주 어선 실종자 찾기에 악전고투…선원 시신 1구 발견,제주 공동 컨테이너 거주  3명확진…주민접촉 여부 조사중,0.7027879008132706,44
8715,글로벌 경제 올해 하반기 성장 확대..7대 변수는,2021경제설문전문가 60% 올해 증시 28003200 이상 간다...83% 개인 공매도 허용해야,0.7000159585918911,44
6131,신축년辛丑年 새해에도 집콕 생활...유통가 생필품 할인,르노삼성 새해맞이 1월 판촉행사…최대 250만원 할인 등 파격 혜택,0.7082407959547351,44
1072,조수진 구치소 집단감염 사태 秋 윤석열 찍어내기 몰두한 탓,추미애xa0동부구치소 감염사태 뒤늦게 사과 심려끼쳐 송구,0.7011157521871778,44
2712,황운하 의원 ‘5인 모임 금지’ 위반 논란,민주당 또 민주당…줄 잇는 與의 코로나 방역수칙 위반,0.7152057845238539,44
7803,충북 주유소 휘발윳값 1433원…41일 연속 상승,계속 오르는 휘발윳값,0.7048919608518612,44
6064,최태원 사회와 공감하는 새 기업가 정신 필요,하이트진로 엑스트라콜드 새 단장… 충성 고객 저격 나섰다,0.700171634930283,44
3436,해변 폐쇄한 강릉시…해맞이객 지난해 대비 90% 감소,지난해 사망자 수＞출생자…46년 뒤 생산인구 1명이 노인 1명 부양,0.7018803509645322,44
2183,유승민 文 구치소·요양원 코로나 방치…세월호 선장과 뭐가 다른가,속보 유승민 MB·朴 사면 적극 동의하고 환영한다,0.7043148245244407,44
127,박영선 서울시장 출마 이번 달 결정…필요시 희생,안철수 24.1% 서울시장 선호도 선두…박영선 15.3% 오세훈 9.5%,0.7020567792411851,44
4667,박근혜 전 대통령 14일 대법원 재상고심 선고,‘MB·박근혜 사면론’ 이낙연청와대 사전교감 있었나,0.7010991508228064,44
2646,뉴스추적 이재명 대세론 확산…이낙연 사면론 반성부터,안철수 이낙연 MB·朴 사면 언급에…국민적 공감대가 중요,0.7032653433119888,44
8202,서울 아파트값 평당 4000만원 넘어서…강북권 상승률이 더 높아,월세 500만원 시대,0.7053450340325065,44
4563,의료진 활짝 웃는 2021년이 되길,황기철 보훈처장 취임 첫 행보로 대전보훈병원 의료진 격려,0.7191460282144245,44
3524,겨울 지내는 인디언 추장 새 후투티,올 겨울 대세 아웃도어 브랜드 숏패딩 인기,0.706173237129552,44
1191,새해 첫 독도 해돋이 감상하세요…외교부 SNS에 영상 공개,비행기에서 바라본 새해 첫 일출의 감동…승객들 환호 뭉클,0.7044914540338918,44
7197,우리은행 모바일·인터넷 뱅킹 2시간동안 접속장애… “복구 완료”,총선서 2등도 당선되게…승자독식 선거제 바꿔 巨與폭주 막자,0.7001527602625313,44
8487,프로토콜 경제가 뭔가요 중기부 유관기관은 열공중,신년사 정하영 김포시장 2021년 승부수 ECO경제,0.7035727531590709,44
8070,올해 취약계층 대출부실 위험…코로나 금융 출구전략 필요,취약계층 아플때 최대14일 동안 생계비 지원…서울·경기·인천 달라지는 것들,0.7023684444970395,44
7945,서울 아파트값 사상 최초로 3.3㎡당 4000만원 돌파,비트코인 3만5000弗 근접…한국선 더 비싼 3945만원,0.7042139533627939,44
8300,7000만 달러 수출 신안천사김 ‘공로탑’,로또청약 후보지는 어디…올 39만 가구 풀린다,0.700212047628427,44
6216,최태원 SK 회장 새로운 기업가 정신 필요한 때,신년사 정지선 현대百그룹 회장 고객의 본원적 가치를 최우선으로,0.7002269442821465,44
7544,한국 G20 중 증시 시총 증가율 2위…중국이 1위,미 7대 기술기업 올해 시총 3천700조원 불렸다…테슬라는 9배,0.700095385930645,44
